original_text,extracted_url,label,source,filename
"14181    https://www.espn.go.com/nhl/player/_/id/88/joe...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/_/id/88/joe..,0,genuine,benign_14181.png
"14182    https://www.espn.go.com/nhl/player/_/id/936/jo...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/_/id/936/jo..,0,genuine,benign_14182.png
"14183    https://www.espn.go.com/nhl/player/photos/_/id...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/photos/_/id..,0,genuine,benign_14183.png
"14184    https://www.espn.go.com/nhl/player/stats/_/id/...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/stats/_/id/..,0,genuine,benign_14184.png
"14185    https://www.espn.go.com/nhl/player/stats/_/id/...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/stats/_/id/..,0,genuine,benign_14185.png
"14186    https://www.espn.go.com/nhl/player/stats/_/id/...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/stats/_/id/..,0,genuine,benign_14186.png
"14187    https://www.espn.go.com/nhl/player/stats/_/id/...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/stats/_/id/..,0,genuine,benign_14187.png
"14188    https://www.espn.go.com/nhl/player/stats/_/id/...
Name: url, dtype: object",https://www.espn.go.com/nhl/player/stats/_/id/..,0,genuine,benign_14188.png
"14189    https://www.espn.go.com/nhl/playoffs/2009/matc...
Name: url, dtype: object",https://www.espn.go.com/nhl/playoffs/2009/matc..,0,genuine,benign_14189.png
"14190    https://www.espn.go.com/nhl/playoffs/2009/news...
Name: url, dtype: object",https://www.espn.go.com/nhl/playoffs/2009/news..,0,genuine,benign_14190.png
"14191    https://www.espn.go.com/nhl/powerrankings
Name: url, dtype: object",https://www.espn.go.com/nhl/powerrankings,0,genuine,benign_14191.png
"14192    https://www.espn.go.com/nhl/preview2010/team/_...
Name: url, dtype: object",https://www.espn.go.com/nhl/preview2010/team/_..,0,genuine,benign_14192.png
"14193    https://www.espn.go.com/nhl/preview2010/team/_...
Name: url, dtype: object",https://www.espn.go.com/nhl/preview2010/team/_..,0,genuine,benign_14193.png
"14194    https://www.espn.go.com/nhl/preview2010/team/_...
Name: url, dtype: object",https://www.espn.go.com/nhl/preview2010/team/_..,0,genuine,benign_14194.png
"14195    https://www.espn.go.com/nhl/preview2010/team/_...
Name: url, dtype: object",https://www.espn.go.com/nhl/preview2010/team/_..,0,genuine,benign_14195.png
"14196    https://www.espn.go.com/nhl/standings
Name: url, dtype: object",https://www.espn.go.com/nhl/standings,0,genuine,benign_14196.png
"14197    https://www.espn.go.com/nhl/statistics/_/seaso...
Name: url, dtype: object",https://www.espn.go.com/nhl/statistics/_/seaso..,0,genuine,benign_14197.png
"14198    https://www.espn.go.com/nhl/story/_/id/6970871...
Name: url, dtype: object",https://www.espn.go.com/nhl/story/_/id/6970871..,0,genuine,benign_14198.png
"142    https://www.google.com.ph
Name: url, dtype: object",https://www.google.com.ph,0,genuine,benign_142.png
"1420    https://www.en.wikipedia.org/wiki/CFTU-TV
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CFTU-TV,0,genuine,benign_1420.png
"14200    https://www.espn.go.com/nhl/team/_/name/chi/ch...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/chi/ch..,0,genuine,benign_14200.png
"14201    https://www.espn.go.com/nhl/team/_/name/col/co...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/col/co..,0,genuine,benign_14201.png
"14202    https://www.espn.go.com/nhl/team/_/name/edm/ed...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/edm/ed..,0,genuine,benign_14202.png
"14203    https://www.espn.go.com/nhl/team/_/name/min/mi...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/min/mi..,0,genuine,benign_14203.png
"14204    https://www.espn.go.com/nhl/team/_/name/mtl/mo...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/mtl/mo..,0,genuine,benign_14204.png
"14205    https://www.espn.go.com/nhl/team/_/name/nj/new...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/nj/new..,0,genuine,benign_14205.png
"14206    https://www.espn.go.com/nhl/team/_/name/nsh/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/nsh/na..,0,genuine,benign_14206.png
"14207    https://www.espn.go.com/nhl/team/_/name/nyi/ne...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/nyi/ne..,0,genuine,benign_14207.png
"14208    https://www.espn.go.com/nhl/team/_/name/ott/ot...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/ott/ot..,0,genuine,benign_14208.png
"14209    https://www.espn.go.com/nhl/team/_/name/phx/ph...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/phx/ph..,0,genuine,benign_14209.png
"1421    https://www.en.wikipedia.org/wiki/CGI_Group
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CGI_Group,0,genuine,benign_1421.png
"14210    https://www.espn.go.com/nhl/team/_/name/pit/pi...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/pit/pi..,0,genuine,benign_14210.png
"14212    https://www.espn.go.com/nhl/team/_/name/tor/to...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/_/name/tor/to..,0,genuine,benign_14212.png
"14213    https://www.espn.go.com/nhl/team/rankings/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/rankings/_/na..,0,genuine,benign_14213.png
"14214    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14214.png
"14215    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14215.png
"14216    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14216.png
"14217    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14217.png
"14219    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14219.png
"1422    https://www.en.wikipedia.org/wiki/CHMP-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CHMP-FM,0,genuine,benign_1422.png
"14220    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14220.png
"14221    https://www.espn.go.com/nhl/team/schedule/_/na...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/schedule/_/na..,0,genuine,benign_14221.png
"14222    https://www.espn.go.com/nhl/team/stats/_/name/...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/stats/_/name/..,0,genuine,benign_14222.png
"14223    https://www.espn.go.com/nhl/team/stats/_/name/...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/stats/_/name/..,0,genuine,benign_14223.png
"14224    https://www.espn.go.com/nhl/team/stats/_/name/...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/stats/_/name/..,0,genuine,benign_14224.png
"14225    https://www.espn.go.com/nhl/team/transactions/...
Name: url, dtype: object",https://www.espn.go.com/nhl/team/transactions/..,0,genuine,benign_14225.png
"14226    https://www.espn.go.com/page2/s/1986/voices/pe...
Name: url, dtype: object",https://www.espn.go.com/page2/s/1986/voices/pe..,0,genuine,benign_14226.png
"14227    https://www.espn.go.com/page2/s/list/chokes/ho...
Name: url, dtype: object",https://www.espn.go.com/page2/s/list/chokes/ho..,0,genuine,benign_14227.png
"14228    https://www.espn.go.com/page2/s/list/football/...
Name: url, dtype: object",https://www.espn.go.com/page2/s/list/football/..,0,genuine,benign_14228.png
"14229    https://www.espn.go.com/page2/s/list/readers/h...
Name: url, dtype: object",https://www.espn.go.com/page2/s/list/readers/h..,0,genuine,benign_14229.png
"1423    https://www.en.wikipedia.org/wiki/CHOM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CHOM,0,genuine,benign_1423.png
"14230    https://www.espn.go.com/page2/s/sexsports/2002...
Name: url, dtype: object",https://www.espn.go.com/page2/s/sexsports/2002..,0,genuine,benign_14230.png
"14231    https://www.espn.go.com/page2/s/toomay/011227....
Name: url, dtype: object",https://www.espn.go.com/page2/s/toomay/011227...,0,genuine,benign_14231.png
"14232    https://www.espn.go.com/racing/drivers/_/year/...
Name: url, dtype: object",https://www.espn.go.com/racing/drivers/_/year/..,0,genuine,benign_14232.png
"14233    https://www.espn.go.com/racing/drivers/_/year/...
Name: url, dtype: object",https://www.espn.go.com/racing/drivers/_/year/..,0,genuine,benign_14233.png
"14234    https://www.espn.go.com/soccer/news/2001/0205/...
Name: url, dtype: object",https://www.espn.go.com/soccer/news/2001/0205/..,0,genuine,benign_14234.png
"14235    https://www.espn.go.com/sports/boxing/topics/_...
Name: url, dtype: object",https://www.espn.go.com/sports/boxing/topics/_..,0,genuine,benign_14235.png
"14236    https://www.espn.go.com/sports/soccer/news/_/c...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/c..,0,genuine,benign_14236.png
"14237    https://www.espn.go.com/sports/soccer/news/_/c...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/c..,0,genuine,benign_14237.png
"14239    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14239.png
"1424    https://www.en.wikipedia.org/wiki/CHOM-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CHOM-FM,0,genuine,benign_1424.png
"14240    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14240.png
"14241    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14241.png
"14242    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14242.png
"14243    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14243.png
"14244    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14244.png
"14245    https://www.espn.go.com/sports/soccer/news/_/i...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/news/_/i..,0,genuine,benign_14245.png
"14246    https://www.espn.go.com/sports/soccer/topics/_...
Name: url, dtype: object",https://www.espn.go.com/sports/soccer/topics/_..,0,genuine,benign_14246.png
"14247    https://www.espn.go.com/sports/tennis/topics/_...
Name: url, dtype: object",https://www.espn.go.com/sports/tennis/topics/_..,0,genuine,benign_14247.png
"14248    https://www.espn.go.com/sportscentury/features...
Name: url, dtype: object",https://www.espn.go.com/sportscentury/features..,0,genuine,benign_14248.png
"14249    https://www.espn.go.com/sportscentury/features...
Name: url, dtype: object",https://www.espn.go.com/sportscentury/features..,0,genuine,benign_14249.png
"1425    https://www.en.wikipedia.org/wiki/CHOU_(AM)
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CHOU_(AM,0,genuine,benign_1425.png
"14250    https://www.espn.go.com/sportsnation/chat/_/id...
Name: url, dtype: object",https://www.espn.go.com/sportsnation/chat/_/id..,0,genuine,benign_14250.png
"14251    https://www.espn.go.com/sportsnation/chat/_/id...
Name: url, dtype: object",https://www.espn.go.com/sportsnation/chat/_/id..,0,genuine,benign_14251.png
"14252    https://www.espn.go.com/sportsnation/chat/_/id...
Name: url, dtype: object",https://www.espn.go.com/sportsnation/chat/_/id..,0,genuine,benign_14252.png
"14253    https://www.espn.go.com/sportsnation/chat/_/id...
Name: url, dtype: object",https://www.espn.go.com/sportsnation/chat/_/id..,0,genuine,benign_14253.png
"14254    https://www.espn.go.com/sportsnation/chat/_/id...
Name: url, dtype: object",https://www.espn.go.com/sportsnation/chat/_/id..,0,genuine,benign_14254.png
"14255    https://www.espn.go.com/tennis/blog/_/name/esp...
Name: url, dtype: object",https://www.espn.go.com/tennis/blog/_/name/esp..,0,genuine,benign_14255.png
"14256    https://www.espn.go.com/tennis/player/_/id/418...
Name: url, dtype: object",https://www.espn.go.com/tennis/player/_/id/418..,0,genuine,benign_14256.png
"14257    https://www.espn.go.com/travel/stadium/_/s/mlb...
Name: url, dtype: object",https://www.espn.go.com/travel/stadium/_/s/mlb..,0,genuine,benign_14257.png
"14258    https://www.espn.go.com/travel/stadium/_/s/mlb...
Name: url, dtype: object",https://www.espn.go.com/travel/stadium/_/s/mlb..,0,genuine,benign_14258.png
"14259    https://www.espn.go.com/travel/stadium/_/s/nfl...
Name: url, dtype: object",https://www.espn.go.com/travel/stadium/_/s/nfl..,0,genuine,benign_14259.png
"1426    https://www.en.wikipedia.org/wiki/CHYC-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CHYC-FM,0,genuine,benign_1426.png
"14261    https://www.espn.go.com/video/clip?id=3431082
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=3431082,0,genuine,benign_14261.png
"14262    https://www.espn.go.com/video/clip?id=3604418
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=3604418,0,genuine,benign_14262.png
"14263    https://www.espn.go.com/video/clip?id=4208668
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=4208668,0,genuine,benign_14263.png
"14264    https://www.espn.go.com/video/clip?id=5502157
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=5502157,0,genuine,benign_14264.png
"14265    https://www.espn.go.com/video/clip?id=6658372
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=6658372,0,genuine,benign_14265.png
"14266    https://www.espn.go.com/video/clip?id=7135541
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=7135541,0,genuine,benign_14266.png
"14267    https://www.espn.go.com/video/clip?id=7174157
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=7174157,0,genuine,benign_14267.png
"14268    https://www.espn.go.com/video/clip?id=7191713
Name: url, dtype: object",https://www.espn.go.com/video/clip?id=7191713,0,genuine,benign_14268.png
"14269    https://www.espn.go.com/watchespn/index/_/id/2...
Name: url, dtype: object",https://www.espn.go.com/watchespn/index/_/id/2..,0,genuine,benign_14269.png
"1427    https://www.en.wikipedia.org/wiki/CIBC_Develop...
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CIBC_Develop..,0,genuine,benign_1427.png
"14270    https://www.espn.go.com/watchespn/index/_/id/2...
Name: url, dtype: object",https://www.espn.go.com/watchespn/index/_/id/2..,0,genuine,benign_14270.png
"14271    https://www.espn.go.com/wnba/playbyplay?gameId...
Name: url, dtype: object",https://www.espn.go.com/wnba/playbyplay?gameId..,0,genuine,benign_14271.png
"14272    https://www.espn.go.com/wnba/playbyplay?gameId...
Name: url, dtype: object",https://www.espn.go.com/wnba/playbyplay?gameId..,0,genuine,benign_14272.png
"14273    https://www.espn.go.com/womens-college-basketb...
Name: url, dtype: object",https://www.espn.go.com/womens-college-basketb..,0,genuine,benign_14273.png
"14274    https://www.espn.go.com/womens-college-basketb...
Name: url, dtype: object",https://www.espn.go.com/womens-college-basketb..,0,genuine,benign_14274.png
"14275    https://www.espn.go.com/womens-college-basketb...
Name: url, dtype: object",https://www.espn.go.com/womens-college-basketb..,0,genuine,benign_14275.png
"14276    https://www.espn.go.com/womens-college-basketb...
Name: url, dtype: object",https://www.espn.go.com/womens-college-basketb..,0,genuine,benign_14276.png
"14277    https://www.espn.go.com/womens-college-basketb...
Name: url, dtype: object",https://www.espn.go.com/womens-college-basketb..,0,genuine,benign_14277.png
"14278    https://www.espnwwos.disney.go.com/?name=Socce...
Name: url, dtype: object",https://www.espnwwos.disney.go.com/?name=Socce..,0,genuine,benign_14278.png
"14279    https://www.espnwwos.disney.go.com/?name=Socce...
Name: url, dtype: object",https://www.espnwwos.disney.go.com/?name=Socce..,0,genuine,benign_14279.png
"1428    https://www.en.wikipedia.org/wiki/CIEL-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CIEL-FM,0,genuine,benign_1428.png
"14280    https://www.espnwwos.disney.go.com/events/fast...
Name: url, dtype: object",https://www.espnwwos.disney.go.com/events/fast..,0,genuine,benign_14280.png
"14281    https://www.espnwwos.disney.go.com/events/socc...
Name: url, dtype: object",https://www.espnwwos.disney.go.com/events/socc..,0,genuine,benign_14281.png
"14282    https://www.esportsdesk.com/leagues/directors....
Name: url, dtype: object",https://www.esportsdesk.com/leagues/directors...,0,genuine,benign_14282.png
"14283    https://www.espressostalinist.wordpress.com/20...
Name: url, dtype: object",https://www.espressostalinist.wordpress.com/20..,0,genuine,benign_14283.png
"14284    https://www.espressostalinist.wordpress.com/20...
Name: url, dtype: object",https://www.espressostalinist.wordpress.com/20..,0,genuine,benign_14284.png
"14285    https://www.esr.ibiblio.org/?p=280
Name: url, dtype: object",https://www.esr.ibiblio.org/?p=280,0,genuine,benign_14285.png
"14286    https://www.esrati.com/new-montgomery-county-o...
Name: url, dtype: object",https://www.esrati.com/new-montgomery-county-o..,0,genuine,benign_14286.png
"14287    https://www.ess.nrcan.gc.ca/scient/journals_e.php
Name: url, dtype: object",https://www.ess.nrcan.gc.ca/scient/journals_e.php,0,genuine,benign_14287.png
"14288    https://www.essex-bowls-directory.com/id9.html
Name: url, dtype: object",https://www.essex-bowls-directory.com/id9.html,0,genuine,benign_14288.png
"14289    https://www.essexanglican.awardspace.com/winds...
Name: url, dtype: object",https://www.essexanglican.awardspace.com/winds..,0,genuine,benign_14289.png
"1429    https://www.en.wikipedia.org/wiki/CIEL-FM-4
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CIEL-FM-4,0,genuine,benign_1429.png
"14290    https://www.essgocarpets.com/
Name: url, dtype: object",https://www.essgocarpets.com/,0,genuine,benign_14290.png
"14291    https://www.estaff.com/
Name: url, dtype: object",https://www.estaff.com/,0,genuine,benign_14291.png
"14292    https://www.estate-manager.info/
Name: url, dtype: object",https://www.estate-manager.info/,0,genuine,benign_14292.png
"14293    https://www.estaxe.com/
Name: url, dtype: object",https://www.estaxe.com/,0,genuine,benign_14293.png
"14294    https://www.esterline.silkroad.com/eprise/main...
Name: url, dtype: object",https://www.esterline.silkroad.com/eprise/main..,0,genuine,benign_14294.png
"14295    https://www.esteybomberger.com/blog/2009/05/25...
Name: url, dtype: object",https://www.esteybomberger.com/blog/2009/05/25..,0,genuine,benign_14295.png
"14296    https://www.esteybomberger.com/highway-acciden...
Name: url, dtype: object",https://www.esteybomberger.com/highway-acciden..,0,genuine,benign_14296.png
"14297    https://www.esteybomberger.com/highway-acciden...
Name: url, dtype: object",https://www.esteybomberger.com/highway-acciden..,0,genuine,benign_14297.png
"14298    https://www.esthersjoyinthemourning.blogspot.com/
Name: url, dtype: object",https://www.esthersjoyinthemourning.blogspot.com/,0,genuine,benign_14298.png
"14299    https://www.estheticos.com/
Name: url, dtype: object",https://www.estheticos.com/,0,genuine,benign_14299.png
"143    https://www.mediafire.com
Name: url, dtype: object",https://www.mediafire.com,0,genuine,benign_143.png
"1430    https://www.en.wikipedia.org/wiki/CINF
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CINF,0,genuine,benign_1430.png
"14300    https://www.estilker.blogspot.com/
Name: url, dtype: object",https://www.estilker.blogspot.com/,0,genuine,benign_14300.png
"14301    https://www.estiven.com/familytree/idxb.html
Name: url, dtype: object",https://www.estiven.com/familytree/idxb.html,0,genuine,benign_14301.png
"14302    https://www.estiven.com/familytree/idxg.html
Name: url, dtype: object",https://www.estiven.com/familytree/idxg.html,0,genuine,benign_14302.png
"14303    https://www.estiven.com/familytree/idxl.html
Name: url, dtype: object",https://www.estiven.com/familytree/idxl.html,0,genuine,benign_14303.png
"14304    https://www.estiven.com/familytree/idxp.html
Name: url, dtype: object",https://www.estiven.com/familytree/idxp.html,0,genuine,benign_14304.png
"14305    https://www.estore.wausaufs.com/Category/334_1...
Name: url, dtype: object",https://www.estore.wausaufs.com/Category/334_1..,0,genuine,benign_14305.png
"14306    https://www.estores.merchantpartners.com/18048...
Name: url, dtype: object",https://www.estores.merchantpartners.com/18048..,0,genuine,benign_14306.png
"14307    https://www.estqzgn.angelfire.com/
Name: url, dtype: object",https://www.estqzgn.angelfire.com/,0,genuine,benign_14307.png
"14308    https://www.estrategyfirst.com/
Name: url, dtype: object",https://www.estrategyfirst.com/,0,genuine,benign_14308.png
"14309    https://www.estrigious.com/kgb/
Name: url, dtype: object",https://www.estrigious.com/kgb/,0,genuine,benign_14309.png
"1431    https://www.en.wikipedia.org/wiki/CINQ-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CINQ-FM,0,genuine,benign_1431.png
"14310    https://www.estudentloan.com/
Name: url, dtype: object",https://www.estudentloan.com/,0,genuine,benign_14310.png
"14311    https://www.esupport.sony.com/
Name: url, dtype: object",https://www.esupport.sony.com/,0,genuine,benign_14311.png
"14312    https://www.esupport.sony.com/perl/select-syst...
Name: url, dtype: object",https://www.esupport.sony.com/perl/select-syst..,0,genuine,benign_14312.png
"14313    https://www.esuvidha.nic.in/orissa/orissadirec...
Name: url, dtype: object",https://www.esuvidha.nic.in/orissa/orissadirec..,0,genuine,benign_14313.png
"14314    https://www.esuvidha.nic.in/orissa/orissadirec...
Name: url, dtype: object",https://www.esuvidha.nic.in/orissa/orissadirec..,0,genuine,benign_14314.png
"14315    https://www.etc.usf.edu/maps/pages/6900/6944/6...
Name: url, dtype: object",https://www.etc.usf.edu/maps/pages/6900/6944/6..,0,genuine,benign_14315.png
"14316    https://www.etd.lib.nsysu.edu.tw/ETD-db/ETD-br...
Name: url, dtype: object",https://www.etd.lib.nsysu.edu.tw/ETD-db/ETD-br..,0,genuine,benign_14316.png
"14317    https://www.etech-usa.com/origination-apartmen...
Name: url, dtype: object",https://www.etech-usa.com/origination-apartmen..,0,genuine,benign_14317.png
"14318    https://www.eternalhora.com/
Name: url, dtype: object",https://www.eternalhora.com/,0,genuine,benign_14318.png
"14319    https://www.eternalsunshinemsj.blogspot.com/
Name: url, dtype: object",https://www.eternalsunshinemsj.blogspot.com/,0,genuine,benign_14319.png
"1432    https://www.en.wikipedia.org/wiki/CINW
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CINW,0,genuine,benign_1432.png
"14320    https://www.eternitydiamond.com/
Name: url, dtype: object",https://www.eternitydiamond.com/,0,genuine,benign_14320.png
"14321    https://www.eternityministries.net/
Name: url, dtype: object",https://www.eternityministries.net/,0,genuine,benign_14321.png
"14322    https://www.eternityministries.org/
Name: url, dtype: object",https://www.eternityministries.org/,0,genuine,benign_14322.png
"14323    https://www.etext.ku.edu/view?docId=ksrlead/ks...
Name: url, dtype: object",https://www.etext.ku.edu/view?docId=ksrlead/ks..,0,genuine,benign_14323.png
"14324    https://www.etext.lib.virginia.edu/kinney/work...
Name: url, dtype: object",https://www.etext.lib.virginia.edu/kinney/work..,0,genuine,benign_14324.png
"14325    https://www.etext.lib.virginia.edu/modeng/mode...
Name: url, dtype: object",https://www.etext.lib.virginia.edu/modeng/mode..,0,genuine,benign_14325.png
"14326    https://www.etext.teamnesbitt.com/books/
Name: url, dtype: object",https://www.etext.teamnesbitt.com/books/,0,genuine,benign_14326.png
"14327    https://www.etext.teamnesbitt.com/books/byauth...
Name: url, dtype: object",https://www.etext.teamnesbitt.com/books/byauth..,0,genuine,benign_14327.png
"14328    https://www.etext.teamnesbitt.com/books/etext/...
Name: url, dtype: object",https://www.etext.teamnesbitt.com/books/etext/..,0,genuine,benign_14328.png
"14329    https://www.etext.virginia.edu/toc/modeng/publ...
Name: url, dtype: object",https://www.etext.virginia.edu/toc/modeng/publ..,0,genuine,benign_14329.png
"1433    https://www.en.wikipedia.org/wiki/CISM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CISM,0,genuine,benign_1433.png
"14330    https://www.etext.virginia.edu/toc/modeng/publ...
Name: url, dtype: object",https://www.etext.virginia.edu/toc/modeng/publ..,0,genuine,benign_14330.png
"14331    https://www.etext.virginia.edu/users/berkeley/...
Name: url, dtype: object",https://www.etext.virginia.edu/users/berkeley/..,0,genuine,benign_14331.png
"14332    https://www.etext.virginia.edu/washington/dele...
Name: url, dtype: object",https://www.etext.virginia.edu/washington/dele..,0,genuine,benign_14332.png
"14333    https://www.etf.stock-encyclopedia.com/categor...
Name: url, dtype: object",https://www.etf.stock-encyclopedia.com/categor..,0,genuine,benign_14333.png
"14334    https://www.etfs.morningstar.com/quote?t=SPY
Name: url, dtype: object",https://www.etfs.morningstar.com/quote?t=SPY,0,genuine,benign_14334.png
"14335    https://www.ethelhighschool.org/
Name: url, dtype: object",https://www.ethelhighschool.org/,0,genuine,benign_14335.png
"14336    https://www.ethelsmith.hubpages.com/hub/Scarbo...
Name: url, dtype: object",https://www.ethelsmith.hubpages.com/hub/Scarbo..,0,genuine,benign_14336.png
"14337    https://www.ethereal-mind.deviantart.com/
Name: url, dtype: object",https://www.ethereal-mind.deviantart.com/,0,genuine,benign_14337.png
"14338    https://www.ethicsdiscovery.blogspot.com/2011/...
Name: url, dtype: object",https://www.ethicsdiscovery.blogspot.com/2011/..,0,genuine,benign_14338.png
"14339    https://www.ethioforum.org/?p=8851
Name: url, dtype: object",https://www.ethioforum.org/?p=8851,0,genuine,benign_14339.png
"1434    https://www.en.wikipedia.org/wiki/CISM-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CISM-FM,0,genuine,benign_1434.png
"14340    https://www.ethisphere.com/shook-hardy-bacon-llp/
Name: url, dtype: object",https://www.ethisphere.com/shook-hardy-bacon-llp/,0,genuine,benign_14340.png
"14341    https://www.ethisphere.com/wme2009/
Name: url, dtype: object",https://www.ethisphere.com/wme2009/,0,genuine,benign_14341.png
"14342    https://www.ethixmerch.com/blog/fair-trade-usa...
Name: url, dtype: object",https://www.ethixmerch.com/blog/fair-trade-usa..,0,genuine,benign_14342.png
"14343    https://www.ethnicelebs.com/eddie-anderson-com...
Name: url, dtype: object",https://www.ethnicelebs.com/eddie-anderson-com..,0,genuine,benign_14343.png
"14344    https://www.ethnicelebs.com/jennifer-connelly
Name: url, dtype: object",https://www.ethnicelebs.com/jennifer-connelly,0,genuine,benign_14344.png
"14345    https://www.ethnicelebs.com/john-mayberry-jr
Name: url, dtype: object",https://www.ethnicelebs.com/john-mayberry-jr,0,genuine,benign_14345.png
"14346    https://www.ethnicelebs.com/zendaya-coleman-et...
Name: url, dtype: object",https://www.ethnicelebs.com/zendaya-coleman-et..,0,genuine,benign_14346.png
"14347    https://www.etjohnson05.tripod.com/
Name: url, dtype: object",https://www.etjohnson05.tripod.com/,0,genuine,benign_14347.png
"14348    https://www.etmltd.com/malecomm.php
Name: url, dtype: object",https://www.etmltd.com/malecomm.php,0,genuine,benign_14348.png
"14349    https://www.etnies.com/blog/2009/11/19/rollin-...
Name: url, dtype: object",https://www.etnies.com/blog/2009/11/19/rollin-..,0,genuine,benign_14349.png
"1435    https://www.en.wikipedia.org/wiki/CITE-FM
Name: url, dtype: object",https://www.en.wikipedia.org/wiki/CITE-FM,0,genuine,benign_1435.png
"14350    https://www.etnies.com/team/skate/sean-malto/
Name: url, dtype: object",https://www.etnies.com/team/skate/sean-malto/,0,genuine,benign_14350.png
"14351    https://www.etophot.com/?p=2534
Name: url, dtype: object",https://www.etophot.com/?p=2534,0,genuine,benign_14351.png
"14352    https://www.etrakit.capecoral.net/etrakit2/Log...
Name: url, dtype: object",https://www.etrakit.capecoral.net/etrakit2/Log..,0,genuine,benign_14352.png
